shp_s,shp_p,shp_i,x,y,objectid,lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths,lon,lat
7838,0,38,434049.57605862437,384441.45313564636,7839,E01008045,Sheffield 050B,Sheffield 050B,216783.5760155,3566.8316724813462,-1.489894409545685,53.355764586558635
7838,0,39,434063.05103605095,384439.988281219,7839,E01008045,Sheffield 050B,Sheffield 050B,216783.5760155,3566.8316724813462,-1.489692124353246,53.35575055512564
7838,0,40,434243.11963696615,384744.6031225619,7839,E01008045,Sheffield 050B,Sheffield 050B,216783.5760155,3566.8316724813462,-1.4869539874356823,53.35847692183453
7839,0,0,434491.5503737734,384212.0875139465,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4832793011939112,53.353674440285644
7839,0,1,434401.86356041115,384084.3980137376,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4846404878458404,53.35253255588099
7839,0,2,434464.79846043524,384023.3358701384,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4837016814795811,53.35197962914737
7839,0,3,434388.8636351506,383913.77445607336,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.484854259075866,53.35099978851936
7839,0,4,434377.9486481844,383933.6432761382,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4850160715551166,53.351179082036595
7839,0,5,434318.58177459665,383857.5599210721,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.485916101650075,53.35049906710169
7839,0,6,434267.2388960257,383765.3046970588,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4866973159779961,53.34967317000024
7839,0,7,434224.72197318776,383762.5282661613,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4873362802554446,53.34965095839438
7839,0,8,434208.05001155025,383741.39716241515,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4875889932613007,53.34946210119261
7839,0,9,434132.05508770526,383894.14287054684,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4887141215720676,53.35083991473426
7839,0,10,434111.3221137577,383925.7355479595,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4890221750723345,53.35112521149676
7839,0,11,433743.9377107361,384045.1773311059,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.494528313964477,53.352222275995935
7839,0,12,433797.5205977734,384107.59866900736,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4937167287786253,53.35277992633865
7839,0,13,433770.4256359461,384133.3592979058,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4941210238571723,53.35301319505672
7839,0,14,433837.797488571,384229.9456614465,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4930986277522593,53.35387704802617
7839,0,15,433899.9793945475,384190.3224453218,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4921687048675096,53.35351693469218
7839,0,16,433903.4953999563,384154.7636051028,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4921196819475815,53.35319709743872
7839,0,17,433966.3292986603,384133.19833196077,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4911780555993182,53.35299924449239
7839,0,18,434326.31963256357,384282.7175589864,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4857538978844684,53.354319996994256
7839,0,19,434327.0516303233,384285.99455548817,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4857425466814613,53.35434940414691
7839,0,20,434350.9585909273,384280.18182365916,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4853840197074764,53.35429561054389
7839,0,21,434456.3864183668,384275.8469346375,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4838006428163575,53.354249811353874
7839,0,22,434491.5503737734,384212.0875139465,7840,E01008046,Sheffield 050C,Sheffield 050C,199942.4235135,2275.429755081713,-1.4832793011939112,53.353674440285644
7840,0,0,433643.4379113621,385798.17462019116,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.495852221209347,53.367985069214846
7840,0,1,433662.47941761103,385755.982809808,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.4955705448832761,53.36760463012221
7840,0,2,433819.050909068,385766.9840903106,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.4932164543112494,53.36769355160512
7840,0,3,433826.05158624286,385711.9851949814,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.4931171144274795,53.367198761082
7840,0,4,433836.4688628757,385628.51333577075,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.4929694710615666,53.36644783020491
7840,0,5,433808.323929389,385619.2081039332,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.4933934063643284,53.36636598720182
7840,0,6,433837.3828349416,385587.3053665611,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.4929601318413492,53.36607738411732
7840,0,7,433700.3821348301,385524.59221700457,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.4950255330024782,53.36552242461891
7840,0,8,433648.1062454019,385501.5447674961,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.4958135284785297,53.365318586999656
7840,0,9,433615.31536692096,385550.2344807322,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.4963011165626277,53.36575830205306
7840,0,10,433508.6086189186,385534.78856126795,7841,E01008047,Sheffield 046C,Sheffield 046C,112158.838059,1681.0498618430163,-1.497906242246547,53.36562622201879
