shp_s,shp_p,shp_i,x,y,objectid,lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths
7780,0,18,434609.77130445826,383479.53916053596,7781,E01007986,Sheffield 059E,Sheffield 059E,165137.6509875,2344.8445894581146
7780,0,19,434558.63937056623,383618.40018179425,7781,E01007986,Sheffield 059E,Sheffield 059E,165137.6509875,2344.8445894581146
7780,0,20,434549.1723770457,383664.83893174055,7781,E01007986,Sheffield 059E,Sheffield 059E,165137.6509875,2344.8445894581146
7780,0,21,434645.2831750049,383680.8128624586,7781,E01007986,Sheffield 059E,Sheffield 059E,165137.6509875,2344.8445894581146
7780,0,22,434669.47311538865,383716.1979942665,7781,E01007986,Sheffield 059E,Sheffield 059E,165137.6509875,2344.8445894581146
7781,0,0,432586.91880437435,391187.66966988705,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,1,432760.71677718137,390944.611668509,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,2,432788.7707568278,390905.81700685614,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,3,432895.87849721254,390783.2151694954,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,4,432868.929678747,390730.9904399086,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,5,432741.5735125199,390657.02349658957,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,6,432703.0592402377,390638.69347894465,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,7,432787.9313250268,390470.9568974748,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,8,432805.39703251066,390389.73250999907,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,9,432738.2156878708,390429.5709703356,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,10,432733.9294659372,390489.95655924495,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,11,432679.6305923269,390516.53017635806,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,12,432637.8290966573,390590.9475466374,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,13,432531.04549842956,390585.9711835755,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,14,432514.7978828262,390668.85962583654,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,15,432442.9854600346,390686.4162723945,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,16,432277.5639256781,390645.8099226778,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,17,432265.91352635017,390670.9537451729,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,18,432324.6534696583,390737.7735785953,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,19,432211.27164122363,390932.11917281366,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,20,432288.1601640402,390980.2541295886,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,21,432414.88047179324,390761.28874326893,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,22,432474.9644864588,390749.3800104985,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,23,432502.827388513,390785.92488402064,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,24,432555.32813855034,390786.1190518322,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,25,432567.9355789672,390764.31522618217,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,26,432610.28695772676,390799.01014840713,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,27,432630.97362380667,390820.90607678774,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,28,432575.63572750177,390879.8485403628,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,29,432534.7003696194,390881.0744102368,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,30,432506.41836201237,390968.9747987773,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,31,432542.8755689575,390963.0309364818,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,32,432586.07993548445,391023.457683846,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,33,432557.23984504817,391181.3046414927,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7781,0,34,432586.91880437435,391187.66966988705,7782,E01007987,Sheffield 016A,Sheffield 016A,173517.85835,3220.6071302404357
7782,0,0,432586.07993548445,391023.457683846,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,1,432542.8755689575,390963.0309364818,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,2,432506.41836201237,390968.9747987773,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,3,432534.7003696194,390881.0744102368,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,4,432575.63572750177,390879.8485403628,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,5,432630.97362380667,390820.90607678774,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,6,432610.28695772676,390799.01014840713,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,7,432567.9355789672,390764.31522618217,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,8,432555.32813855034,390786.1190518322,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,9,432502.827388513,390785.92488402064,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,10,432474.9644864588,390749.3800104985,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,11,432414.88047179324,390761.28874326893,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,12,432288.1601640402,390980.2541295886,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,13,432211.27164122363,390932.11917281366,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,14,432324.6534696583,390737.7735785953,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,15,432265.91352635017,390670.9537451729,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,16,432277.5639256781,390645.8099226778,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,17,432442.9854600346,390686.4162723945,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,18,432514.7978828262,390668.85962583654,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,19,432531.04549842956,390585.9711835755,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,20,432489.1650988633,390567.9681359611,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,21,432427.6400055325,390591.62376913603,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,22,432348.1853380458,390564.9526267124,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,23,432342.1211631461,390499.58696970635,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,24,432159.51296575245,390546.77201576263,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,25,432011.04448510474,390502.9423578541,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,26,431993.8784384953,390437.61953205883,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,27,431951.90715804213,390384.51246416394,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,28,431909.0504291473,390468.80782278784,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,29,431916.9272819095,390534.08961432637,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,30,431945.79860841413,390541.6007682997,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,31,431838.5321799833,390565.1379995107,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,32,431789.389270234,390615.9805211432,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,33,431918.2170592797,390886.05820540944,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,34,431937.2003585815,390898.85724041273,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,35,432129.92395210214,390997.38460667076,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,36,432192.76401478803,391026.3566248067,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,37,432255.7010733662,391055.0436361837,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,38,432358.604405017,391138.76342856715,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,39,432557.23984504817,391181.3046414927,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7782,0,40,432586.07993548445,391023.457683846,7783,E01007988,Sheffield 016B,Sheffield 016B,315208.0987395,3892.661766894985
7783,0,0,433076.1613674607,390344.9589659959,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,1,433051.49611520674,390112.0985131838,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,2,433035.9415916096,390119.96038076875,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,3,432945.93726069643,390283.95882956404,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,4,432937.04794796533,390285.2757812828,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,5,432870.41235521575,390323.0142369938,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,6,432769.2489146448,390311.7698736833,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,7,432805.39703251066,390389.73250999907,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,8,432787.9313250268,390470.9568974748,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,9,432703.0592402377,390638.69347894465,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,10,432741.5735125199,390657.02349658957,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,11,432868.929678747,390730.9904399086,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,12,432895.87849721254,390783.2151694954,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,13,433010.30453563645,390661.4164141931,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,14,433050.7161484135,390527.6225296272,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,15,433052.0152062782,390520.3545874799,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7783,0,16,433076.1613674607,390344.9589659959,7784,E01007989,Sheffield 016C,Sheffield 016C,129091.7195085,1723.0231908199057
7784,0,0,431916.9272819095,390534.08961432637,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,1,431909.0504291473,390468.80782278784,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,2,431951.90715804213,390384.51246416394,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,3,431903.35797373747,390310.5174066923,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,4,431985.9094691719,390248.9542764301,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,5,431955.73519841995,390249.9010416373,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,6,431921.89764869545,390194.81599655416,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,7,431803.34267925646,390043.12563796714,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,8,431817.1394123731,389992.04893776693,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,9,431870.8523749103,390002.54733167816,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,10,431929.9622935862,389919.66813072213,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,11,432029.4973105215,389967.93475055194,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,12,432067.9196626407,389895.9563587325,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,13,432106.92320039304,389815.9570142095,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,14,432042.1905501787,389729.93482327106,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,15,432014.36560735747,389626.8090019198,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,16,431966.9326756322,389653.9884833324,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,17,431954.5201037129,389607.0815605206,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,18,431716.12192618655,389779.75287433655,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,19,431662.7391529303,389797.13136470056,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,20,431609.5847077383,389950.0034033279,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,21,431633.51034417475,389964.26554954593,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,22,431608.3020843961,390026.1891361384,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,23,431611.72059302067,390041.09811322094,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,24,431568.1304434421,390153.04139456764,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,25,431510.61132621614,390144.7449717886,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,26,431430.0663028054,390268.3289603645,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,27,431402.9057081825,390311.1386356371,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,28,431574.71653184516,390381.0447698842,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,29,431592.4967631883,390486.35664896184,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,30,431682.096130048,390574.35299599543,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,31,431764.9865406458,390517.1516952642,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,32,431789.389270234,390615.9805211432,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,33,431838.5321799833,390565.1379995107,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,34,431945.79860841413,390541.6007682997,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7784,0,35,431916.9272819095,390534.08961432637,7785,E01007990,Sheffield 021A,Sheffield 021A,320282.3822635,3277.020544860207
7785,0,0,432427.6400055325,390591.62376913603,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,1,432489.1650988633,390567.9681359611,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,2,432531.04549842956,390585.9711835755,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,3,432637.8290966573,390590.9475466374,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,4,432679.6305923269,390516.53017635806,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,5,432733.9294659372,390489.95655924495,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,6,432738.2156878708,390429.5709703356,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,7,432805.39703251066,390389.73250999907,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,8,432769.2489146448,390311.7698736833,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,9,432710.6159045444,390182.3293994677,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,10,432534.4084179002,390179.90657822136,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,11,432525.9250912283,390182.9575213431,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,12,432485.9723703244,390205.32821289945,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,13,432440.3529723599,390156.64825336833,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,14,432394.9029978524,390225.3736870737,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,15,432298.6166120378,390155.92557548184,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,16,432259.116831567,390177.430285786,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,17,432157.1797469789,390138.0359733354,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,18,432110.0880379415,390195.37045190803,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,19,432015.9149416596,390208.32467024785,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,20,431985.9094691719,390248.9542764301,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,21,431903.35797373747,390310.5174066923,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,22,431951.90715804213,390384.51246416394,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,23,431993.8784384953,390437.61953205883,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,24,432011.04448510474,390502.9423578541,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,25,432159.51296575245,390546.77201576263,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,26,432342.1211631461,390499.58696970635,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,27,432348.1853380458,390564.9526267124,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7785,0,28,432427.6400055325,390591.62376913603,7786,E01007991,Sheffield 016D,Sheffield 016D,284321.6195065,2423.3052020777027
7786,0,0,432945.93726069643,390283.95882956404,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,1,433035.9415916096,390119.96038076875,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,2,433051.49611520674,390112.0985131838,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,3,433072.34120666725,389906.22008418804,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,4,432893.9862315409,390042.3071911592,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,5,432881.75225865975,390010.34233709826,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,6,432917.80858867476,389978.26274063933,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,7,432958.6915892477,389986.9299014502,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,8,432957.9900174788,389941.4822056781,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,9,433016.16893367644,389891.8178700759,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,10,432991.67551093764,389872.2288667109,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,11,432875.93864421535,389963.96060915437,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,12,432870.2248722308,389932.1547852011,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,13,432855.61731274606,389947.44160593225,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,14,432826.93903593754,389833.96117247094,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,15,432774.1437157075,389769.96226311696,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,16,432774.3501210171,389741.6964397993,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,17,432748.01924243465,389763.51614577876,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,18,432791.13050887815,389884.48364810226,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,19,432751.17494869855,389924.3081776692,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,20,432707.29539210326,389952.59376508516,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,21,432637.78362397954,389892.351735926,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,22,432529.8646047669,390163.2066480787,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,23,432525.9250912283,390182.9575213431,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,24,432534.4084179002,390179.90657822136,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,25,432710.6159045444,390182.3293994677,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,26,432769.2489146448,390311.7698736833,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,27,432870.41235521575,390323.0142369938,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,28,432937.04794796533,390285.2757812828,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7786,0,29,432945.93726069643,390283.95882956404,7787,E01007992,Sheffield 021B,Sheffield 021B,155782.0160385,2532.3794305146594
7787,0,0,432110.0880379415,390195.37045190803,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,1,432157.1797469789,390138.0359733354,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,2,432259.116831567,390177.430285786,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,3,432298.6166120378,390155.92557548184,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,4,432394.9029978524,390225.3736870737,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,5,432440.3529723599,390156.64825336833,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,6,432485.9723703244,390205.32821289945,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,7,432525.9250912283,390182.9575213431,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,8,432529.8646047669,390163.2066480787,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,9,432637.78362397954,389892.351735926,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,10,432596.37582393375,389825.57688134816,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,11,432488.453807093,389802.5383753749,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,12,432474.1538255014,389833.6661264143,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,13,432410.1555130951,389869.8205710801,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,14,432182.3238031769,389733.36587559164,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,15,432161.9283475188,389663.95805158233,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,16,432239.64854310546,389638.39265894296,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,17,432194.1339766532,389591.7705742544,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,18,432110.77246917033,389637.7797919137,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,19,432014.36560735747,389626.8090019198,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,20,432042.1905501787,389729.93482327106,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,21,432106.92320039304,389815.9570142095,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,22,432067.9196626407,389895.9563587325,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
7787,0,23,432029.4973105215,389967.93475055194,7788,E01007993,Sheffield 021C,Sheffield 021C,271962.02953,2965.618738555944
